Link,Titulo,Precio,Ubicacion,Ventas 60 dias,Reviews,Rating,Comentarios
https://articulo.mercadolibre.com.co/MCO-1141540620-lenovo-gamer-intel-core-i7-ssd-1tb-ram-32gb-rtx-3050ti-_JM#position=26&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Lenovo Gamer Intel Core I7 Ssd 1tb Ram 32gb Rtx 3050ti,6.069.900,"Bucaramanga, Santander.",+500,,,[]
https://articulo.mercadolibre.com.co/MCO-1295039388-portatil-lenovo-r5-5500u-ram-12gb-disco-solido-256gb-fhd-_JM#position=27&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portátil Lenovo R5 5500u Ram 12gb Disco Solido 256gb Fhd,2.514.143,"Suba, Bogotá D.C..",+500,1 calificación,5.0,['Excelente. Lo recomiendo.']
https://articulo.mercadolibre.com.co/MCO-1153829514-portatil-corporativo-lenovo-t470-core-i7-7th-32g-1tb-ssd-lee-_JM#position=28&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portátil Corporativo Lenovo T470 Core I7 7th 32g 1tb Ssd Lee,3.070.000,"Teusaquillo, Bogotá D.C..",+100,,,[]
https://www.mercadolibre.com.co/laptop-dell-inspiron-3515-negra-155-amd-ryzen-5-3450u-8gb-de-ram-256gb-ssd-amd-radeon-rx-vega-8-ryzen-20003000-1366x768px-windows-10-home/p/MCO19879180?pdp_filters=category:MCO1652#searchVariation=MCO19879180&position=7&search_layout=stack&type=product&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,"Laptop Dell Inspiron 3515 negra 15.5"", AMD Ryzen 5 3450U  8GB de RAM 256GB SSD, AMD Radeon RX Vega 8 (Ryzen 2000/3000) 1366x768px Windows 10 Home",1.799.900,"Chapinero, Bogotá D.C..",+100,99 calificaciones,4.6,"['En general buen equipo, responde de forma adecuada en todas las tareas básicas y de exigencia intermedia, el único detalles es el sistema de refrigeración que al parecer de queda corto para enfriar el ryzen 5, alcanzando temperaturas muy superiores a 70° incluso con tareas muy básicas como usar el navegador o herramientas de office, el ventilador no es silencioso en lo absoluto, sin embargo, hasta ahora además del ruido que genera el ventilador y las elevadas temperaturas no he tenido problemas por sobrecalentamiento o pérdidas en rendimiento por lo mismo, con un coolerpad mejora en forma significativa lo que parece ser un error de diseño.', 'Después de varios meses de uso digo lo siguiente como experiencia personal:.\n1. El controlador de video se crashea cada vez que puede congelando windows y obligandote a apagarlo forzado con el botón de power.\n2. El touchpad es demasiado malo con windows y con ubuntu, se pone erratico y veo según foros de dell que es problema de fabricación.\n3. Tiene un varibright nativo demasiado molesto que hasta el sol de hoy no se como desactivar.\n4. Se recaliente siempre por lo que es obligatorio comprar un coolerpad para mantener brevemente las temperaturas.\nPd: este computador lo uso exclusivamente para desarrollo se software y por lo que parece, es mejor usarlo con alguna distrinución de linux.', 'El portátil me salió muy bueno, además de ser rápido tiene almacenamiento extra de 1 tera disco mecánico, me soporta bien los programas, inclusive algunos juegos con gráficos mu buenos los corre muy bien con facilidad y el tamaño de la pantalla esta muy bien, no se queda y carga muy bien todo, excelente lo recomiendo.', 'Juegan con los precios según los días de mejor ventas, incluyendo a mercadolibre que ofrece descuentos con máster card y no los da.', 'El respaldo de garantia es muy malo.']"
https://www.mercadolibre.com.co/laptop-asus-x543ma-gris-156-intel-celeron-n4000-4gb-de-ram-500gb-hdd-intel-uhd-graphics-600-1366x768px-windows-10-home/p/MCO15584433?pdp_filters=category:MCO1652#searchVariation=MCO15584433&position=9&search_layout=stack&type=product&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,"Laptop Asus X543MA gris 15.6"", Intel Celeron N4000  4GB de RAM 500GB HDD, Intel UHD Graphics 600 1366x768px Windows 10 Home",1.200.000,"Chapinero, Bogotá D.C..",+100,31 calificaciones,4.6,"['Asus x543 12 ram. Que pedazo de computador, hace rato no tenía uno y este superó todas las expectativas, muy fluido, súper rápido para hacer tareas, para prender y apagar. Recibe muy bien la señal del wifi. Además que su aspecto estético es excelente. Color plateado muy bonito y el tamaño de la pantalla perfecta. Para el precio que tiene, diría que fue una excelente compra.', 'Hasta ahora me parece muy bueno es rápido, cómodo, una falla el teclado como es plateado dificulta la visión de los signos.', 'Excelente producto totalmente acorde con su precio, muchas gracias.', 'Esta muy bien, asus es buena twcnologia.', 'Muy barato para el tamaño de pantalla que tiene.']"
https://www.mercadolibre.com.co/portatil-toshiba-tecra-a40-g-celeron-4gb-128gb-ssd-win-10pro/p/MCO19845870?pdp_filters=category:MCO1652#searchVariation=MCO19845870&position=10&search_layout=stack&type=product&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portátil Toshiba Tecra A40-g Celeron 4gb 128gb Ssd Win 10pro,948.888,"Chapinero, Bogotá D.C..",+500,,,[]
https://www.mercadolibre.com.co/laptop-lenovo-thinkpad-e14-gen-2-black-14-intel-core-i7-1165g7-16gb-de-ram-512gb-ssd-intel-iris-xe-graphics-g7-96eus-1920x1080px-windows-10-pro/p/MCO21443918?pdp_filters=category:MCO1652#searchVariation=MCO21443918&position=11&search_layout=stack&type=product&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,"Laptop Lenovo Thinkpad E14 Gen 2 black 14"", Intel Core i7 1165G7  16GB de RAM 512GB SSD, Intel Iris Xe Graphics G7 96EUs 1920x1080px Windows 10 Pro",6.999.900,"Chapinero, Bogotá D.C..",+50,1 calificación,5.0,['Buena calidad.']
https://www.mercadolibre.com.co/macbook-pro-16-inch-2023-space-gray-162-apple-m2-pro-16gb-de-ram-1-tb-ssd-apple-m2-pro-19-core-gpu-120-hz-3456x2234px-macos/p/MCO21515531?pdp_filters=category:MCO1652#searchVariation=MCO21515531&position=12&search_layout=stack&type=product&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,"MacBook Pro 16-inch 2023 space gray 16.2"", Apple M2 Pro  16GB de RAM 1 TB SSD, Apple M2 Pro 19-Core GPU 120 Hz 3456x2234px macOS",13.900.000,"Antonio Nariño, Bogotá D.C..",+100,,,[]
https://articulo.mercadolibre.com.co/MCO-1192789431-portatil-asus-r5-4600h-16gb-ram-512gb-solido-wifi6-14pul-_JM#position=31&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portatil Asus R5 4600h 16gb Ram 512gb Solido Wifi+6 14pul,3.514.143,"Suba, Bogotá D.C..",+500,,,[]
https://articulo.mercadolibre.com.co/MCO-980321785-portatil-asus-core-i5-1135g7-x415ea-4gb-256gb-14-fhd-laptop-_JM#position=34&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portatil Asus Core I5 1135g7 X415ea 4gb 256gb 14 Fhd Laptop,1.950.000,"Cali, Valle Del Cauca.",+1000,1 calificación,5.0,['Peso velocidad comódidad seriedad satisfecho con el producto.']
https://articulo.mercadolibre.com.co/MCO-980323743-portatil-asus-core-i5-1135g7-x415ea-20gb-256gb-14-fhd-laptop-_JM#position=36&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portatil Asus Core I5 1135g7 X415ea 20gb 256gb 14 Fhd Laptop,1.959.900,"Cali, Valle Del Cauca.",+1000,,,[]
https://articulo.mercadolibre.com.co/MCO-1117140370-portatil-hp-amd-ryzen-5-5500u-ram-12gb-ssd-256gb-14-fq1052la-_JM#position=37&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portatil Hp Amd Ryzen 5 5500u Ram 12gb Ssd 256gb 14-fq1052la,1.800.000,"Cali, Valle Del Cauca.",+1000,,,[]
https://articulo.mercadolibre.com.co/MCO-969640562-portatil-lenovo-core-i5-4gb16gb-1tb-500gb-ssd-v14-iil-_JM#position=39&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portatil Lenovo Core I5 4gb+16gb 1tb + 500gb Ssd V14-iil ,2.509.000,"Cali, Valle Del Cauca.",+1000,,,[]
https://www.mercadolibre.com.co/laptop-gamer-asus-tuf-gaming-fx506lh-negra-156-intel-core-i5-10300h-8gb-de-ram-512gb-ssd-nvidia-geforce-gtx-1650-144-hz-1920x1080px-windows-10/p/MCO18639949?pdp_filters=category:MCO1652#searchVariation=MCO18639949&position=47&search_layout=stack&type=product&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,"Laptop gamer Asus TUF Gaming FX506LH negra 15.6"", Intel Core i5 10300H  8GB de RAM 512GB SSD, NVIDIA GeForce GTX 1650 144 Hz 1920x1080px Windows 10",3.300.000,,,,,[]
https://articulo.mercadolibre.com.co/MCO-902695579-portatil-acer-nitro5-gamer-i5-ram16gb-256ssd1trhdd-rtx3060-_JM#position=40&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,"Portátil Acer Nitro5 Gamer I5 Ram16gb, 256ssd+1trhdd Rtx3060",4.899.000,"Usaquén, Bogotá D.C..",+100,,,[]
https://articulo.mercadolibre.com.co/MCO-1224196752-msi-katana-intel-core-i7-12650h-rtx-3050-ti-ram-32g-512g-144-_JM#position=41&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Msi Katana Intel Core I7 12650h Rtx 3050 Ti Ram 32g 512g 144,5.949.999,"Medellín, Antioquia.",+100,,,[]
https://articulo.mercadolibre.com.co/MCO-606605587-portatil-dell-vostro-14-3400-i5-1135g7-ram-16gb-1tb-win10-_JM#position=42&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portátil Dell Vostro 14  3400 I5-1135g7 Ram 16gb 1tb Win10,2.814.143,"Suba, Bogotá D.C..",+500,,,[]
https://www.mercadolibre.com.co/laptop-dell-inspiron-3501-negra-1555-intel-core-i5-1135g7-8gb-de-ram-256gb-ssd-intel-iris-xe-graphics-g7-80eus-60-hz-1366x768px-linux-ubuntu/p/MCO18383698?pdp_filters=category:MCO1652#searchVariation=MCO18383698&position=16&search_layout=stack&type=product&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,"Laptop Dell Inspiron 3501 negra 15.55"", Intel Core i5 1135G7  8GB de RAM 256GB SSD, Intel Iris Xe Graphics G7 80EUs 60 Hz 1366x768px Linux Ubuntu",3.300.000,"Chapinero, Bogotá D.C..",+50,,,[]
https://articulo.mercadolibre.com.co/MCO-946646041-portatil-asus-intel-core-i5-1135g7-ssd-1tb-ram-20gb-led-14-_JM#position=43&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portatil Asus Intel Core I5 1135g7 Ssd 1tb Ram 20gb Led 14,2.719.000,"Bucaramanga, Santander.",+500,,,[]
https://articulo.mercadolibre.com.co/MCO-903052674-portatil-lenovo-intel-dual-core-hdd-1tb-ssd-256gb-ram-8gb-_JM#position=44&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portatil Lenovo Intel Dual Core Hdd 1tb + Ssd 256gb Ram 8gb,1.339.900,"Bucaramanga, Santander.",+500,1 calificación,4.0,['Me ha parecido muy bueno hasta ahora.']
https://articulo.mercadolibre.com.co/MCO-1100214925-portatil-asus-tuf-f15-i5-11300h-rtx-3050-ram-8gb-m2-512gb-_JM#position=45&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portátil Asus Tuf F15 I5-11300h Rtx 3050 Ram 8gb M.2 512gb,3.999.000,"Chapinero, Bogotá D.C..",+500,,,[]
https://articulo.mercadolibre.com.co/MCO-916937350-computador-portatil-lenovo-intel-core-i5-ssd-1tb-ram-12gb-_JM#position=46&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Computador Portatil Lenovo Intel Core I5 Ssd 1tb Ram 12gb,2.529.900,"Bucaramanga, Santander.",+500,,,[]
https://articulo.mercadolibre.com.co/MCO-832990350-portatil-acer-gamer-core-i5-ssd-512-hdd-1tb-ram-12-gtx-1650-_JM#position=48&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portatil Acer Gamer Core I5 Ssd 512 Hdd 1tb Ram 12 Gtx 1650,3.769.900,"Bucaramanga, Santander.",+500,,,[]
https://articulo.mercadolibre.com.co/MCO-946825958-portatil-asus-x415ja-bv2198-corei3-1005g1-4gb-256ssd-14-hd-_JM#position=49&search_layout=stack&type=item&tracking_id=ae6cfc7a-b032-454d-ab9f-debb76ff3152,Portátil Asus X415ja-bv2198 Corei3-1005g1 4gb 256ssd 14 Hd,1.299.000,,,,,[]
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=X%2FR3dm1Xngjls%2FZbNXK4cZiNUApDV%2FMKV45ZnPK2AzQyR5ERvCfgdU66ddDkzKku33s9Pr%2F7qwXewAY3rj%2BUlGhWLnrOQAi0km9sFkULcARy%2BoKGzje0H%2BlLCqKNw1grE6jz1FsB6SC9bpCwRLsKXGgUdYHvkN3p2jK0%2F0%2BtFtEmjd4pXzhf3PqwbgFXzLXB7blRVph0A6FFbHc7oaBd4Pm7EduslgKYeGNOWFvSb%2FrNW7MuMyAPEXJA3wMb1vKUI6mdS5yqvn4h8KIPW4b1%2BRYMGngEZ99la48ZfaXJU2Mj3GYiHvpQIOCukiXJ1wTV4DSUIXChTQ58faDoBPPXIprjMiCaxsWzDGR0GVBC1Xrub0veYURjClwcHDjO9qGp95f2DPWexaQ1xfh2Js0PNqiBJVdUEmr4AQY2U2Gfc9IwJwTehh08V3frg8u0BIxm6jHyHH20x%2F%2BSz6sjrPj%2BqIKjhU88ogHwfl%2BML5hY3X%2FFbJcs2dJSjjUkWVw4sBW9Kv8KnC0HWkTMaDl%2Bf4UdHHXgQq2FcXqmWewy%2Bbp%2BRL0Y%2FMrfLmum3rW%2FMoTBcP%2BoqBj%2Bj2Ds2bqZslc3h7295nUAYDV1Br1oI%2BEihVmnbLsyZ9VLA9msLZK5y%2F8loQI6K2kpTMCp2QmZhiQZc%2BCysnCN256fmBOSW4BC37iXs1zCv46xUXBeMqiUrqrGWb7zFNz%2FJ3I%2FRW%2BX6bR2&rb=x,Computador Portatil Asusx415ja Core I3 10ma 4gb Ssd 256gb,1.479.000,"Ibagué, Tolima.",+100,2 calificaciones,5.0,['Excelente producto. Me gustó mucho.']
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=2h3bhH9Ps%2BZfc%2BFIDTV2gMjZulo8HKyedgY4062aTty%2FI0Bl5Mub5j2ibBEdBQ43%2Fasjf8AxA7IeuvDbg%2BnVbpZCbP7LU%2F3Mk84eO2ElxKlQczvCdiNhQGig524wSTeZqFbE0YScN9juHIfIk45RgeEnxX1DQkbjc6AY2fdi2ZlpO%2FT%2BrE%2F54ATHn9iuSOY1SN0%2F8MimWue46ZJNGMRojk3mR9BEzcet2KB2uUSksRVr2U7%2FTlLQug%2F1p%2BQm1SojeIGUxcTTa1Cyb12Hg2RtHhr0h4pkASmojlVAT7vPVjHfqBiYQ4uPw51fLOlwrPdO3EA9mS29nzbuy6p8O3xqancLBT1upEe0Wqgav612CZ6TBxsV0bUKdVipJrmR%2BDIg4IGbQ2Ec9Or4%2FAuUQV9qyJWDl1GMs8qU8Iqwmrervf62VJXF5585QkDkxh2ieE78NSr1ziflvxnpjbs7mBWQOG1DvRhYfCaBUBtPAcHfw6G9ZmsKZ2ZHOWX%2FPhu9%2BmGYTIdEZ0OwniCl0fjm9xTX4mp3Sqd6bt1MOl2jmArJQmc1ZOrBFSxJToKbuSRioSb4d07CS2yAHQk3EXfBhlEwDRKS9Tl9INuSmin3FTlDPJfdAjzSh9HFwdz5vptPZlzuzXvjcm3mdB49VgFU1xeKcDeW23WBqbZ5MeesaAuIWrU7sDdO2mrC5SnU60hZxxPlLt3mEE%2FjP6gdHnRz594i&rb=x,Computador Portátil Hp 240 G7 Intel Celeron Ram 8gb Hdd 1 Tb,1.039.900,"Ibagué, Tolima.",+100,20 calificaciones,4.7,"['Excelente el producto. Cumple con todas las especificaciones de la publicación. La cámara es buena aunque la calidad no es la mejor. Es el único detalle que vimos pero igualmente es aceptable por el precio del equipo.', 'Excelente recomendadooo muy buen producto a muy buen precio.', 'Excelente superó mis expectativas. Lo recomiendo 100%.', 'Excelente producto calidad/precio, ideal para trabajar a una buena velocidad.', 'El computador está muy bien, cumple las espectativas.']"
https://articulo.mercadolibre.com.co/MCO-941378742-portatil-acer-amd-ryzen-5-5500u-ssd-1tb-ram20gb-led-156-fhd-_JM#position=11&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,"Portátil Acer Amd Ryzen 5 5500u Ssd 1tb Ram20gb Led 15,6 Fhd",2.779.900,"Bucaramanga, Santander.",+500,,,[]
https://articulo.mercadolibre.com.co/MCO-951376115-vivobook-asus-oled-m3500qa-r58gb512gb-ssd15-fhdsin-so-_JM#position=12&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Vivobook Asus Oled M3500qa-r5/8gb/512gb Ssd/15' Fhd/sin So,5.219.900,"Cota, Cundinamarca.",+1000,,,[]
https://articulo.mercadolibre.com.co/MCO-1014139460-portatil-hp-core-i7-1255u-12gen-20gb-ram-512gb-ssd-15dy5011-_JM#position=13&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Portatil Hp Core I7 1255u 12gen 20gb Ram 512gb Ssd 15dy5011,3.559.000,"Cali, Valle Del Cauca.",+1000,,,[]
https://www.mercadolibre.com.co/laptop-hp-14-fq1051la-ryzen-3-5300u-12-gb-256-gb-14/p/MCO21304688?pdp_filters=category:MCO1652#searchVariation=MCO21304688&position=4&search_layout=stack&type=product&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,"Laptop Hp 14-fq1051la, Ryzen 3 5300u, 12 Gb 256 Gb, 14 ",1.410.000,"Chapinero, Bogotá D.C..",+100,,,[]
https://articulo.mercadolibre.com.co/MCO-961129816-portatil-asus-b1400ceae-14-core-i7-16gb-ssd-512gb-win10-pro-_JM#position=14&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Portátil Asus B1400ceae 14  Core I7 16gb Ssd 512gb Win10 Pro,5.349.888,"Chapinero, Bogotá D.C..",+500,,,[]
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=AM7pmTGcwD3rUc6w7PvR4U7CXl%2BgAGYiD4qQWNss52z7xD%2BPF5yNUz0CA2HLb5J9ULTC2HeccgIqDjtetsn1ulx4%2Ffo269ypSEH%2F6dDyZ7c8rnhI11NbmEH4jrs4KOSJI6UzxYBzkH03G7qQ0mJ34beb1sa3gRlHe153QXUwdTMTC9Fc0V7K5oj9PcXaPqKHlTkzpmmE4fOAQWHk3CBsGUsU618Txq7WYvukqHZFKiZ8g14ItCkz7jzXcuqnWQ5H%2FFFbf9lTXuSbwMWkRcoM9GV%2FDvkVFaSQZvhn%2B%2FI81Ipv0QVh0AJF8agGEud196YufkhnTa9prjSWZeSh5Aw5zCnxNMwuUPbGEkMv%2FylmiWpciUEJWrmZW7QFdbSaN3cA44Qv0UXmyMGMMUiSRjDieCNiX4aiyFCAyPRObKoYGYjQpOseCbofAiyax9xu3jyLLPlgdAgzA6b%2BhI1qaLUr4PEXG62dIcZ%2BoNnXEtBtxynOmcELc%2FbZLo1tjamSFqPYhC5J4sZjBlemOubd%2FWWhl%2FCxQnNG5wN2prORrD6u4iRMMblGmYVupqsOmcktugsysKeopr7hHAOVVcFJFp0SUZI6udI4QDPMkLHaH%2BEm5r%2FCIL7c1C%2BRolnvWXkW5DqInNN1cpGY6BBvgk1wWV%2FnV%2Bmsh8jrpm8egZ96kfdefNK8z33WjocgTs1bnzfoRnEIvdPw4IGMk1E%3D&rb=x,Computador Portatil Lenovo Intel Core I3 Ram 8gb 1tb,1.515.000,"Ibagué, Tolima.",+100,,,[]
https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=stov2wrHM6kGvFJF4KUd4dxCRadqgiZkkg7LlKx8%2F80g7AjYdfeqKFLwSUmDdk4FjKpgdo1z1HOk3IufaBk%2BwTu%2FESVnD03ziOMDPRrnYX%2FvLYjbny8FA1puyF7rB8DsmxvdKXN5asxzj%2F5DKs7AmvwidrAFeanlrmoi8nCVgcthd8ggI%2BWUOUHkJmBJS%2FPpa102%2Fy4zJc376nbCPfd1Ia%2Bv0AnKBuPHSHTVZDYLnPaUHklxUDs6bt4PygYpbZDD9bGid%2BabguvbcxLXZAgPF4HwI6AUHeF%2F0RSFH3J0nHYvY%2FZrRBXN1MVXTQW1U6KVWsZT66e1peXpoBZSA%2BZFhKtf4rt0if%2Bb0mS%2FykOmQid7kZW07dJbImLQFtOjZhrmE6hKXPOBlbUXtuUP6uf%2Bx16%2B7Rt1OFkqgiXjra68Egy4%2FlmqryNP1YJoWAjesfd7nfQ9is%2FWsE7xs7vfEGm7lqXQ%2FdlQL1YdtwbSh8uN91PZ%2BMctMZMR%2Fdeo5I%2BjGbp8NzTZVkf9WdaoO9Ruec4kSyN%2BdxMYnnNlt9JEctT16L9vd42lAooJ2%2BiOdMqIlSPfKeXv%2FcKmR7dDit18A9LMm02Il7FpoCSQWCtmDXQNMirtioFp5X7VzjSIEksSu9rgczKlkv08F1kJENK9XwMyGUpPE29aG4c5g6X3nfdFErLfYDPbI21vacw5IHeDWuI8DJXkx9M6bpr8QLpY27tMoCE%3D&rb=x,Computador Portátil Hp 240 G7 Intel Celeron Ram 4gb Hdd 1 Tb,949.900,"Medellín, Antioquia.",+100,,,[]
https://articulo.mercadolibre.com.co/MCO-618394356-portatil-asus-vivobook-156-ryzen-5-ram-8gb-ssd-512gb-_JM#position=15&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Portatil Asus Vivobook 15.6  Ryzen 5 Ram 8gb Ssd 512gb,3.799.900,"Itaguí, Antioquia.",+500,,,[]
https://articulo.mercadolibre.com.co/MCO-871883901-acer-nitro-intel-ci7-512gb-hdd-1tb-ram-24gb-nvidia-1650-4gb-_JM#position=16&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Acer Nitro Intel Ci7 512gb +hdd 1tb Ram 24gb Nvidia 1650 4gb,5.219.900,"Bucaramanga, Santander.",+500,,,[]
https://articulo.mercadolibre.com.co/MCO-1105685807-computador-portatil-hp-ryzen-5-16gb-ram-1tera-ssd-disco-win-_JM#position=18&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Computador Portatil Hp Ryzen 5 16gb Ram 1tera Ssd Disco Win,2.449.900,"Bucaramanga, Santander.",+1000,,,[]
https://articulo.mercadolibre.com.co/MCO-635243094-mini-portatil-vts-4gb-ram-64gb-emmc-integrado-win10-home-_JM#position=22&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Mini Portatil Vts 4gb Ram + 64gb Emmc Integrado Win10 Home,499.000,"Santa Fe, Bogotá D.C..",+100,,,[]
https://articulo.mercadolibre.com.co/MCO-902195050-portatil-hp-g7-intel-celeron-1tb-ram-16-14pulgadas-_JM#position=23&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Portatil Hp G7 Intel Celeron 1tb Ram 16  14pulgadas,1.099.900,"Medellín, Antioquia.",+100,,,[]
https://articulo.mercadolibre.com.co/MCO-642479407-portatil-asus-x415ea-ek021-corei3-1115g4-256ssd-4gb-endless-_JM#position=24&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Portátil Asus X415ea-ek021 Corei3-1115g4 256ssd 4gb  Endless,1.999.000,"Chapinero, Bogotá D.C..",+100,2 calificaciones,5.0,"['Hasta el momento la laptop funciona correctamente, le instale windows 11 y funciona muy rápido, 3-4 segundos para ingresar al s. O, cumple con mis espectativas sobre el producto.', 'Excelente equipo, muy satisfecha.']"
https://www.mercadolibre.com.co/laptop-dell-vostro-3400-black-14-intel-core-i5-1135g7-8gb-de-ram-256gb-ssd-intel-iris-xe-graphics-g7-80eus-60-hz-1366x768px-windows-11-home/p/MCO21204053?pdp_filters=category:MCO1652#searchVariation=MCO21204053&position=5&search_layout=stack&type=product&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,"Laptop Dell Vostro 3400 black 14"", Intel Core i5 1135G7  8GB de RAM 256GB SSD, Intel Iris Xe Graphics G7 80EUs 60 Hz 1366x768px Windows 11 Home",2.250.000,"Chapinero, Bogotá D.C..",+500,46 calificaciones,4.9,"['El diseño es llamativo, sin embargo la duración de la batería es muy poca, aveces demora la imagen de la pantalla en aparecer cuando se enciende y se le siente el abanico bastante. En cuando a su funcionamiento es rápido en los programas.', 'Una herramienta confiable para los usos de estudiante, no me ha puesto peros para ninguna de las actividades realizadas hasta la fecha (agosto 26 2021- semanas después de la compra), no suele emitir ruido casi nunca.\nEl portátil se siente bien, aunque esté constituido en pasta no es endeble, teclear es una actividad sencilla y comfortable, el panel táctil soporta multitouch.\nAspectos a mejorar como:.\nLa batería: es una batería normal de portátil con mejor autonomía que otros gama media (sí trabajará 5 horas sin alimentación) , pero en comparación con una mac o un pc gama alta si se puede notar diferencia.\nOffice: no viene con office, pero esto se puede solucionar mediante la instalación de editores de texto gratuito.\nEs un equipo excepcional.', 'Es todo lo que promete la promoción además de ser bello <3.', 'Excelente producto tal cual como lo muestran en las imágenes nuevo muy bueno.', 'Excelente calidad precio amigos. Me encanta para mi trabajo de ingeniería de sistemas.']"
https://articulo.mercadolibre.com.co/MCO-1067509938-asus-tuf-fa506qm-r7-5800h-16gb-512ssd-rtx-3060-6gb-156-fhd-_JM#position=25&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,"Asus Tuf Fa506qm R7 5800h 16gb 512ssd Rtx 3060 6gb 15,6 Fhd ",5.999.000,"Chapinero, Bogotá D.C..",+50,,,[]
https://articulo.mercadolibre.com.co/MCO-975938347-portatil-dell-ryzen-5-3450u-16gb-ssd-256gb-14-vostro-3405-_JM#position=26&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Portatil Dell Ryzen 5 3450u 16gb Ssd 256gb 14 Vostro 3405,1.790.000,"Cali, Valle Del Cauca.",+1000,,,[]
https://articulo.mercadolibre.com.co/MCO-1194532922-portatil-asus-intel-core-i5-1240p-disco-ssd-1tb-ram-24gb-_JM#position=27&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Portatil Asus Intel Core I5 1240p Disco Ssd 1tb + Ram 24gb,3.189.900,"Bucaramanga, Santander.",+500,,,[]
https://articulo.mercadolibre.com.co/MCO-1149965543-portatil-corporativo-lenovo-t470-core-i7-7th-32g-500ssd-leer-_JM#position=28&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Portátil Corporativo Lenovo T470 Core I7 7th 32g 500ssd Leer,2.970.000,"Teusaquillo, Bogotá D.C..",+100,,,[]
https://articulo.mercadolibre.com.co/MCO-866608110-portatil-lenovo-intel-core-i5-1035g1-ssd-512-hdd-1tb-ram-12-_JM#position=29&search_layout=stack&type=item&tracking_id=719ba005-c6e7-40cf-9838-62f32cec5b85,Portátil Lenovo Intel Core I5 1035g1 Ssd 512+ Hdd 1tb Ram 12,2.729.900,"Bucaramanga, Santander.",+500,,,[]
